rank,originalRank,releaseId,releaseName,classPath,qualifiedName,NSmells,SIZE_LOC,NOM,PUBLIC_METHODS,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,SMELL_DENSITY,isAbstract,isInterface,isEnum,isAnnotation,discardReasons
"667","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AnySearchNode.java","org.apache.syncope.core.persistence.jpa.dao.AnySearchNode","0","108","14","8","7.714285714285714","9","5","0.0","false","false","true","false","LOW_NSMELLS<4|LOW_LOC<150|ENUM"
"668","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/RealmSearchNode.java","org.apache.syncope.core.persistence.jpa.dao.RealmSearchNode","0","101","13","7","7.769230769230769","9","5","0.0","false","false","true","false","LOW_NSMELLS<4|LOW_LOC<150|ENUM"
"669","0","12356721","4.1.0","client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/SyncopeAnonymousClient.java","org.apache.syncope.client.lib.SyncopeAnonymousClient","0","79","6","5","13.166666666666666","8","17","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"670","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/SearchableFields.java","org.apache.syncope.common.lib.search.SearchableFields","0","45","3","2","15.0","7","13","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"671","0","12356721","4.1.0","common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/DateParamConverterProvider.java","org.apache.syncope.common.rest.api.DateParamConverterProvider","0","51","5","5","10.2","5","8","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"672","0","12356721","4.1.0","common/keymaster/self/client-self/src/main/java/org/apache/syncope/common/keymaster/client/self/SelfKeymasterConfParamOps.java","org.apache.syncope.common.keymaster.client.self.SelfKeymasterConfParamOps","0","58","5","4","11.6","5","14","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"673","0","12356721","4.1.0","core/am/logic/src/main/java/org/apache/syncope/core/logic/wa/WAClientAppLogic.java","org.apache.syncope.core.logic.wa.WAClientAppLogic","0","117","6","3","19.5","18","13","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"674","0","12356721","4.1.0","core/metrics-starter/src/main/java/org/apache/syncope/core/spring/security/InstrumentedAuthDataAccessor.java","org.apache.syncope.core.spring.security.InstrumentedAuthDataAccessor","0","127","3","2","42.333333333333336","8","21","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"675","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/FilterVisitor.java","org.apache.syncope.core.persistence.api.search.FilterVisitor","0","140","6","4","23.333333333333332","28","20","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"676","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/utils/ConnPoolConfUtils.java","org.apache.syncope.core.persistence.api.utils.ConnPoolConfUtils","0","42","4","3","10.5","6","3","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"677","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/content/KeymasterConfParamLoader.java","org.apache.syncope.core.persistence.common.content.KeymasterConfParamLoader","0","59","4","3","14.75","5","13","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"678","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/content/MultiParentNodeOp.java","org.apache.syncope.core.persistence.common.content.MultiParentNodeOp","0","23","3","2","7.666666666666667","5","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"679","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAJobStatusDAO.java","org.apache.syncope.core.persistence.jpa.dao.JPAJobStatusDAO","0","69","6","5","11.5","5","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"680","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AnyTypeClassRepoExtImpl.java","org.apache.syncope.core.persistence.jpa.dao.repo.AnyTypeClassRepoExtImpl","0","87","3","2","29.0","11","15","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"681","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/ConnInstanceRepoExtImpl.java","org.apache.syncope.core.persistence.jpa.dao.repo.ConnInstanceRepoExtImpl","0","62","4","3","15.5","7","13","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"682","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/ExternalResourceRepoExtImpl.java","org.apache.syncope.core.persistence.jpa.dao.repo.ExternalResourceRepoExtImpl","0","138","6","5","23.0","17","25","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"683","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RelationshipTypeRepoExtImpl.java","org.apache.syncope.core.persistence.jpa.dao.repo.RelationshipTypeRepoExtImpl","0","91","6","5","15.166666666666666","15","19","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"684","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RemediationRepoExtImpl.java","org.apache.syncope.core.persistence.jpa.dao.repo.RemediationRepoExtImpl","0","101","5","3","20.2","13","15","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"685","0","12356721","4.1.0","core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AnyTypeClassRepoExtImpl.java","org.apache.syncope.core.persistence.neo4j.dao.repo.AnyTypeClassRepoExtImpl","0","148","4","3","37.0","12","27","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"686","0","12356721","4.1.0","core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/ConnInstanceRepoExtImpl.java","org.apache.syncope.core.persistence.neo4j.dao.repo.ConnInstanceRepoExtImpl","0","96","6","5","16.0","6","19","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"687","0","12356721","4.1.0","core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/RelationshipTypeRepoExtImpl.java","org.apache.syncope.core.persistence.neo4j.dao.repo.RelationshipTypeRepoExtImpl","0","84","6","5","14.0","14","22","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"688","0","12356721","4.1.0","core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/IntAttrNameParser.java","org.apache.syncope.core.provisioning.api.IntAttrNameParser","0","120","6","2","20.0","11","14","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"689","0","12356721","4.1.0","core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/UserWorkflowResult.java","org.apache.syncope.core.provisioning.api.UserWorkflowResult","0","65","4","4","16.25","6","6","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"690","0","12356721","4.1.0","core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/jexl/JexlTools.java","org.apache.syncope.core.provisioning.api.jexl.JexlTools","0","90","6","6","15.0","14","16","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"691","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyTypeDataBinderImpl.java","org.apache.syncope.core.provisioning.java.data.AnyTypeDataBinderImpl","0","124","5","4","24.8","9","26","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"692","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/JEXLItemTransformerImpl.java","org.apache.syncope.core.provisioning.java.data.JEXLItemTransformerImpl","0","145","2","2","72.5","24","20","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"693","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/DefaultInboundCorrelationRule.java","org.apache.syncope.core.provisioning.java.pushpull.DefaultInboundCorrelationRule","0","67","2","2","33.5","12","17","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"694","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/DefaultPushCorrelationRule.java","org.apache.syncope.core.provisioning.java.pushpull.DefaultPushCorrelationRule","0","115","5","3","23.0","19","28","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"695","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/LDAPPasswordPullActions.java","org.apache.syncope.core.provisioning.java.pushpull.LDAPPasswordPullActions","0","71","3","2","23.666666666666668","6","22","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"696","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/utils/MappingUtils.java","org.apache.syncope.core.provisioning.java.utils.MappingUtils","0","86","6","5","14.333333333333334","7","27","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"697","0","12356721","4.1.0","core/spring/src/main/java/org/apache/syncope/core/spring/policy/DefaultRuleProvider.java","org.apache.syncope.core.spring.policy.DefaultRuleProvider","0","95","5","4","19.0","7","19","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"698","0","12356721","4.1.0","core/spring/src/main/java/org/apache/syncope/core/spring/policy/HaveIBeenPwnedPasswordRule.java","org.apache.syncope.core.spring.policy.HaveIBeenPwnedPasswordRule","0","93","6","5","15.5","14","23","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"699","0","12356721","4.1.0","core/spring/src/main/java/org/apache/syncope/core/spring/security/DefaultPasswordGenerator.java","org.apache.syncope.core.spring.security.DefaultPasswordGenerator","0","127","5","2","25.4","20","18","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"700","0","12356721","4.1.0","core/spring/src/main/java/org/apache/syncope/core/spring/security/MSEntraJWTSSOProvider.java","org.apache.syncope.core.spring.security.MSEntraJWTSSOProvider","0","77","6","5","12.833333333333334","7","16","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"701","0","12356721","4.1.0","core/spring/src/main/java/org/apache/syncope/core/spring/security/MustChangePasswordFilter.java","org.apache.syncope.core.spring.security.MustChangePasswordFilter","0","36","3","3","12.0","5","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"702","0","12356721","4.1.0","core/starter/src/main/java/org/apache/syncope/core/starter/actuate/JobEndpoint.java","org.apache.syncope.core.starter.actuate.JobEndpoint","0","81","4","3","20.25","6","16","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"703","0","12356721","4.1.0","ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchIndexLoader.java","org.apache.syncope.ext.elasticsearch.client.ElasticsearchIndexLoader","0","44","3","2","14.666666666666666","7","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"704","0","12356721","4.1.0","ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/SyncopeGroupQueryImpl.java","org.apache.syncope.core.flowable.support.SyncopeGroupQueryImpl","0","56","4","2","14.0","5","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"705","0","12356721","4.1.0","ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/SyncopeUserQueryImpl.java","org.apache.syncope.core.flowable.support.SyncopeUserQueryImpl","0","61","4","2","15.25","6","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"706","0","12356721","4.1.0","ext/opensearch/client-opensearch/src/main/java/org/apache/syncope/ext/opensearch/client/OpenSearchIndexLoader.java","org.apache.syncope.ext.opensearch.client.OpenSearchIndexLoader","0","44","3","2","14.666666666666666","7","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"707","0","12356721","4.1.0","wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/PasswordManagementPropertySourceMapper.java","org.apache.syncope.wa.bootstrap.mapping.PasswordManagementPropertySourceMapper","0","99","5","4","19.8","6","15","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"708","0","12356721","4.1.0","wa/starter/src/main/java/org/apache/syncope/wa/starter/events/WAEventRepository.java","org.apache.syncope.wa.starter.events.WAEventRepository","0","82","5","4","16.4","6","19","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"709","0","12356721","4.1.0","wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/DefaultAuthMapper.java","org.apache.syncope.wa.starter.mapping.DefaultAuthMapper","0","104","3","2","34.666666666666664","7","25","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"710","0","12356721","4.1.0","wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/OIDCRPClientAppTOMapper.java","org.apache.syncope.wa.starter.mapping.OIDCRPClientAppTOMapper","0","118","2","2","59.0","9","24","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"711","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/dao/AbstractRealmSearchDAO.java","org.apache.syncope.core.persistence.common.dao.AbstractRealmSearchDAO","0","75","6","3","12.5","8","15","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|ABSTRACT_CLASS"
"712","0","12356721","4.1.0","common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/batch/BatchPayloadGenerator.java","org.apache.syncope.common.rest.api.batch.BatchPayloadGenerator","0","44","2","1","22.0","7","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"713","0","12356721","4.1.0","core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/AddETagFilter.java","org.apache.syncope.core.rest.cxf.AddETagFilter","0","38","2","1","19.0","11","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"714","0","12356721","4.1.0","core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/utils/URIUtils.java","org.apache.syncope.core.persistence.api.utils.URIUtils","0","28","2","1","14.0","6","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"715","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/AnyTypeValidator.java","org.apache.syncope.core.persistence.common.validation.AnyTypeValidator","0","39","1","1","39.0","9","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"716","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/DelegationValidator.java","org.apache.syncope.core.persistence.common.validation.DelegationValidator","0","30","1","1","30.0","7","3","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"717","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/FormPropertyDefValidator.java","org.apache.syncope.core.persistence.common.validation.FormPropertyDefValidator","0","33","1","1","33.0","7","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"718","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PlainSchemaValidator.java","org.apache.syncope.core.persistence.common.validation.PlainSchemaValidator","0","49","1","1","49.0","10","3","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"719","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RealmValidator.java","org.apache.syncope.core.persistence.common.validation.RealmValidator","0","35","1","1","35.0","5","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"720","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RelationshipTypeValidator.java","org.apache.syncope.core.persistence.common.validation.RelationshipTypeValidator","0","40","1","1","40.0","5","7","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"721","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RelationshipValidator.java","org.apache.syncope.core.persistence.common.validation.RelationshipValidator","0","28","1","1","28.0","5","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
